nbOfMonth,finalBalanceMoyenne,finalBalanceMediane,pireFinalBalance,bestFinalBalance,finalBalanceList,bestTradeMoyen,worstTradeMoyen,drawDownMoyen,taxesMoyenne,totalTradesMoyen,totalGoodTradesMoyen,totalBadTradesMoyen,winRateRatioMoyen,tradesPerformanceMoyen,parametres
7,594.0942857142857,614.52,378.68,855.37,"[378.68, 435.76, 478.52, 614.52, 666.46, 729.35, 855.37]",8.48857142857143,-4.0600000000000005,46.15428571428572,409.29571428571427,792.7142857142857,329.0,463.7142857142857,41.53857142857144,-0.03142857142857143,2 -5 0 0.0 5 2.0 20 20 312 216 10 50 45
7,569.7785714285716,570.01,375.01,757.92,"[375.01, 422.92, 477.03, 570.01, 659.63, 725.93, 757.92]",9.328571428571427,-4.694285714285714,47.39,416.9971428571428,811.8571428571429,333.14285714285717,478.7142857142857,41.08714285714286,-0.03142857142857143,2 -5 0 0.0 0 2.8 30 20 312 216 10 50 45
6,768.6716666666667,805.895,511.93,1017.78,"[511.93, 600.32, 753.12, 858.67, 870.21, 1017.78]",8.138333333333334,-3.9333333333333336,35.401666666666664,388.86999999999995,673.5,287.5,386.0,42.68166666666667,-0.0033333333333333335,2 -5 0 0.0 10 1.6 30 20 312 216 10 50 45
6,704.535,728.73,457.61,920.53,"[457.61, 549.88, 710.31, 747.15, 841.73, 920.53]",8.386666666666667,-3.9133333333333336,38.21666666666667,391.2366666666666,699.0,293.0,406.0,41.910000000000004,-0.018333333333333333,2 -5 0 0.0 10 1.6 20 20 312 216 10 50 45
5,823.1700000000001,871.15,620.38,1050.19,"[620.38, 702.01, 871.15, 872.12, 1050.19]",8.654,-4.702,32.0,408.1,673.2,289.4,383.8,43.01800000000001,0.01,2 -5 0 0.0 10 2.4 20 20 312 216 10 50 45
5,804.0,825.79,600.18,1037.72,"[600.18, 722.03, 825.79, 834.28, 1037.72]",8.608,-4.856,33.164,404.796,670.0,289.2,380.8,43.19199999999999,0.006000000000000003,2 -5 0 0.0 10 2.0 40 20 312 216 10 50 45
5,826.5200000000001,865.2,594.73,1062.7,"[594.73, 728.98, 865.2, 880.99, 1062.7]",8.962,-4.228,32.412,407.044,671.6,288.8,382.8,43.032,0.008000000000000002,2 -5 0 0.0 10 2.0 30 20 312 216 10 50 45
5,815.928,841.7,589.79,1072.88,"[589.79, 703.86, 841.7, 871.41, 1072.88]",8.648,-4.779999999999999,32.606,402.29200000000003,668.0,287.8,380.2,43.134,0.006000000000000003,2 -5 0 0.0 10 2.4 40 20 312 216 10 50 45
5,820.7860000000001,864.69,576.95,1038.19,"[576.95, 757.43, 864.69, 866.67, 1038.19]",8.608,-4.2219999999999995,32.486000000000004,408.17199999999997,673.6,289.6,384.0,43.0,0.01,2 -5 0 0.0 10 1.6 40 20 312 216 10 50 45
5,793.26,775.06,573.99,1033.64,"[573.99, 700.98, 775.06, 882.63, 1033.64]",8.462,-4.266,33.754000000000005,407.33000000000004,687.4,293.4,394.0,42.724000000000004,0.006000000000000001,2 -5 0 0.0 10 2.0 20 20 312 216 10 50 45
5,819.144,874.57,569.84,1055.69,"[569.84, 711.27, 874.57, 884.35, 1055.69]",8.962,-4.71,33.19,404.312,668.8,287.6,381.2,43.05,0.006000000000000001,2 -5 0 0.0 10 2.4 30 20 312 216 10 50 45
3,890.2133333333335,894.6,716.63,1059.41,"[716.63, 894.6, 1059.41]",9.520000000000001,-4.096666666666667,24.71666666666667,368.24333333333334,578.0,246.33333333333334,331.6666666666667,42.916666666666664,0.016666666666666666,2 -5 0 0.0 10 2.8 30 20 312 216 10 50 45
3,888.1233333333333,885.76,708.66,1069.95,"[708.66, 885.76, 1069.95]",9.520000000000001,-3.5833333333333335,24.790000000000003,367.94,578.6666666666666,245.66666666666666,333.0,42.76333333333333,0.016666666666666666,2 -5 0 0.0 10 2.8 40 20 312 216 10 50 45
3,879.56,883.62,698.04,1057.02,"[698.04, 883.62, 1057.02]",9.520000000000001,-4.07,24.153333333333336,369.21333333333337,578.0,245.33333333333334,332.6666666666667,42.76666666666667,0.013333333333333334,2 -5 0 0.0 10 2.8 20 20 312 216 10 50 45
2,1012.7550000000001,1012.7550000000001,950.87,1074.64,"[950.87, 1074.64]",9.55,-2.705,20.25,320.21,478.0,214.0,264.0,45.370000000000005,0.045,2 -5 0 0.0 15 1.2 30 20 312 216 10 50 45
2,988.26,988.26,940.77,1035.75,"[940.77, 1035.75]",9.125,-2.7800000000000002,22.055,335.49,498.0,214.5,283.5,43.205,0.035,2 -5 0 0.0 15 1.2 20 20 312 216 10 50 45
1,1026.78,1026.78,1026.78,1026.78,[1026.78],12.34,-3.04,18.35,230.84,341.0,160.0,181.0,46.92,0.05,2 -5 0 0.0 20 1.6 20 20 312 216 10 50 45
1,1017.37,1017.37,1017.37,1017.37,[1017.37],12.34,-3.01,16.73,235.37,345.0,160.0,185.0,46.38,0.05,2 -5 0 0.0 20 1.2 20 20 312 216 10 50 45
1,1012.68,1012.68,1012.68,1012.68,[1012.68],12.34,-3.04,18.95,224.64,338.0,162.0,176.0,47.93,0.05,2 -5 0 0.0 20 1.2 40 20 312 216 10 50 45
1,996.82,996.82,996.82,996.82,[996.82],12.34,-3.04,19.46,224.83,340.0,164.0,176.0,48.24,0.04,2 -5 0 0.0 20 1.2 30 20 312 216 10 50 45
1,978.81,978.81,978.81,978.81,[978.81],12.38,-3.0,24.37,362.87,579.0,246.0,333.0,42.49,0.04,2 -5 0 0.0 15 2.8 30 20 312 216 10 50 45
1,978.79,978.79,978.79,978.79,[978.79],12.38,-3.0,24.15,364.79,580.0,245.0,335.0,42.24,0.04,2 -5 0 0.0 15 2.8 20 20 312 216 10 50 45
1,976.99,976.99,976.99,976.99,[976.99],12.38,-3.0,24.15,363.11,579.0,247.0,332.0,42.66,0.04,2 -5 0 0.0 15 2.8 40 20 312 216 10 50 45
1,975.79,975.79,975.79,975.79,[975.79],12.38,-3.0,24.9,362.92,581.0,248.0,333.0,42.69,0.04,2 -5 0 0.0 15 2.4 30 20 312 216 10 50 45
1,962.24,962.24,962.24,962.24,[962.24],12.38,-3.0,25.7,362.31,584.0,245.0,339.0,41.95,0.03,2 -5 0 0.0 15 2.4 20 20 312 216 10 50 45
1,962.13,962.13,962.13,962.13,[962.13],12.38,-2.7,25.15,364.53,583.0,247.0,336.0,42.37,0.03,2 -5 0 0.0 15 2.0 30 20 312 216 10 50 45
1,957.88,957.88,957.88,957.88,[957.88],12.38,-2.7,24.68,363.88,582.0,248.0,334.0,42.61,0.03,2 -5 0 0.0 15 2.4 40 20 312 216 10 50 45
1,952.1,952.1,952.1,952.1,[952.1],12.38,-3.16,26.3,360.46,584.0,248.0,336.0,42.47,0.03,2 -5 0 0.0 15 1.6 40 20 312 216 10 50 45
1,948.68,948.68,948.68,948.68,[948.68],12.38,-2.7,25.97,360.41,583.0,248.0,335.0,42.54,0.03,2 -5 0 0.0 15 2.0 40 20 312 216 10 50 45
1,945.7,945.7,945.7,945.7,[945.7],12.38,-3.16,26.37,361.65,586.0,251.0,335.0,42.83,0.03,2 -5 0 0.0 15 1.2 40 20 312 216 10 50 45
1,931.51,931.51,931.51,931.51,[931.51],12.38,-3.16,27.6,355.32,584.0,247.0,337.0,42.29,0.03,2 -5 0 0.0 15 1.6 30 20 312 216 10 50 45
1,924.72,924.72,924.72,924.72,[924.72],12.38,-3.43,27.11,359.95,590.0,247.0,343.0,41.86,0.03,2 -5 0 0.0 15 2.0 20 20 312 216 10 50 45
1,916.88,916.88,916.88,916.88,[916.88],12.38,-2.76,25.72,369.82,598.0,253.0,345.0,42.31,0.03,2 -5 0 0.0 15 1.6 20 20 312 216 10 50 45
