nbOfMonth,finalBalanceMoyenne,finalBalanceMediane,pireFinalBalance,bestFinalBalance,finalBalanceList,bestTradeMoyen,worstTradeMoyen,drawDownMoyen,taxesMoyenne,totalTradesMoyen,totalGoodTradesMoyen,totalBadTradesMoyen,winRateRatioMoyen,tradesPerformanceMoyen,parametres
6,864.7133333333333,901.61,581.35,1067.61,"[581.35, 740.14, 871.71, 931.51, 995.96, 1067.61]",7.521666666666667,-3.9616666666666664,28.486666666666668,312.1433333333333,489.5,214.5,275.0,43.754999999999995,0.004999999999999999,2 -5 0 0.0 15 1.6 30 20 312 216 10 50 45
5,941.918,948.68,735.47,1111.85,"[735.47, 849.68, 948.68, 1063.91, 1111.85]",7.861999999999999,-3.8880000000000003,25.592,327.168,490.6,217.2,273.4,44.182,0.024,2 -5 0 0.0 15 2.0 40 20 312 216 10 50 45
5,933.914,962.24,731.71,1082.2,"[731.71, 831.25, 962.24, 1062.17, 1082.2]",7.874,-3.9159999999999995,25.494,327.156,491.8,216.6,275.2,43.924,0.019999999999999997,2 -5 0 0.0 15 2.4 20 20 312 216 10 50 45
5,942.988,957.88,750.06,1100.7,"[750.06, 829.84, 957.88, 1076.46, 1100.7]",7.874,-3.996,25.169999999999998,328.196,490.0,216.8,273.2,44.154,0.022,2 -5 0 0.0 15 2.4 40 20 312 216 10 50 45
5,940.9100000000001,962.13,715.91,1094.88,"[715.91, 852.66, 962.13, 1078.97, 1094.88]",7.874,-3.8899999999999997,25.344,327.35999999999996,490.8,217.0,273.8,44.15,0.024,2 -5 0 0.0 15 2.0 30 20 312 216 10 50 45
5,945.4460000000001,975.79,718.77,1098.27,"[718.77, 849.26, 975.79, 1085.14, 1098.27]",7.874,-3.9200000000000004,25.532,326.11400000000003,489.8,216.6,273.2,44.162,0.026000000000000002,2 -5 0 0.0 15 2.4 30 20 312 216 10 50 45
5,923.594,924.72,789.03,1049.33,"[789.03, 837.46, 924.72, 1017.43, 1049.33]",7.861999999999999,-3.978,25.439999999999994,330.90999999999997,497.8,219.0,278.8,43.864,0.020000000000000004,2 -5 0 0.0 15 2.0 20 20 312 216 10 50 45
4,907.905,916.8,741.61,1056.41,"[741.61, 854.81, 978.79, 1056.41]",7.467499999999999,-3.165,22.645,295.4275,450.0,194.75,255.25,43.440000000000005,0.014999999999999998,2 -5 0 0.0 15 2.8 20 20 312 216 10 50 45
3,973.4633333333333,976.99,862.61,1080.79,"[862.61, 976.99, 1080.79]",8.286666666666667,-2.8966666666666665,18.723333333333333,281.6933333333333,423.6666666666667,185.0,238.66666666666666,43.82,0.03333333333333333,2 -5 0 0.0 15 2.8 40 20 312 216 10 50 45
3,986.9899999999999,975.41,972.88,1012.68,"[972.88, 975.41, 1012.68]",7.7299999999999995,-2.8833333333333333,14.353333333333333,164.31,242.0,113.33333333333333,128.66666666666666,46.6,0.03666666666666667,2 -5 0 0.0 20 1.2 40 20 312 216 10 50 45
3,972.8166666666666,978.81,853.22,1086.42,"[853.22, 978.81, 1086.42]",8.286666666666667,-2.8433333333333333,18.91333333333333,281.62999999999994,423.6666666666667,185.0,238.66666666666666,43.866666666666674,0.030000000000000002,2 -5 0 0.0 15 2.8 30 20 312 216 10 50 45
3,979.3266666666667,980.49,960.67,996.82,"[960.67, 980.49, 996.82]",7.7299999999999995,-2.8833333333333333,14.576666666666668,164.67333333333332,243.33333333333334,114.33333333333333,129.0,46.71666666666667,0.03,2 -5 0 0.0 20 1.2 30 20 312 216 10 50 45
3,959.16,932.93,927.18,1017.37,"[927.18, 932.93, 1017.37]",7.7299999999999995,-3.02,16.036666666666665,166.91333333333333,247.33333333333334,111.33333333333333,136.0,44.73666666666667,0.02,2 -5 0 0.0 20 1.2 20 20 312 216 10 50 45
3,960.52,959.85,894.93,1026.78,"[894.93, 959.85, 1026.78]",7.7299999999999995,-2.796666666666667,16.37666666666667,165.08,245.33333333333334,111.33333333333333,134.0,45.04666666666666,0.02,2 -5 0 0.0 20 1.6 20 20 312 216 10 50 45
3,974.6666666666666,968.78,937.43,1017.79,"[937.43, 968.78, 1017.79]",7.7299999999999995,-3.1133333333333333,15.15333333333333,162.7,242.0,112.0,130.0,46.076666666666675,0.02666666666666667,2 -5 0 0.0 20 1.6 30 20 312 216 10 50 45
2,990.2650000000001,990.2650000000001,961.46,1019.07,"[961.46, 1019.07]",9.03,-2.895,13.68,174.54,259.5,123.5,136.0,47.33,0.035,2 -5 0 0.0 20 1.6 40 20 312 216 10 50 45
2,971.905,971.905,922.28,1021.53,"[922.28, 1021.53]",9.03,-3.105,14.61,175.02,261.5,120.5,141.0,45.93,0.025,2 -5 0 0.0 20 2.0 20 20 312 216 10 50 45
1,1570.84,1570.84,1570.84,1570.84,[1570.84],27.43,-4.88,20.0,183.71,240.0,76.0,164.0,31.67,0.26,2 -5 10 -10.0 0 1.2 30 20 312 216 10 50 45
1,1016.85,1016.85,1016.85,1016.85,[1016.85],12.34,-3.13,19.42,219.13,332.0,161.0,171.0,48.49,0.05,2 -5 0 0.0 20 2.8 40 20 312 216 10 50 45
1,991.84,991.84,991.84,991.84,[991.84],12.34,-3.07,21.03,219.11,336.0,162.0,174.0,48.21,0.04,2 -5 0 0.0 20 2.0 40 20 312 216 10 50 45
1,1914.55,1914.55,1914.55,1914.55,[1914.55],25.94,-5.03,18.92,172.45,193.0,68.0,125.0,35.23,0.42,2 -5 10 -10.0 0 1.2 40 20 312 216 10 50 45
1,986.76,986.76,986.76,986.76,[986.76],12.34,-3.3,20.17,219.56,334.0,161.0,173.0,48.2,0.04,2 -5 0 0.0 20 2.4 40 20 312 216 10 50 45
1,1337.86,1337.86,1337.86,1337.86,[1337.86],28.19,-5.81,17.59,116.95,157.0,63.0,94.0,40.13,0.28,2 -5 10 -10.0 0 2.0 30 20 312 216 10 50 45
1,1016.85,1016.85,1016.85,1016.85,[1016.85],12.34,-3.13,19.42,219.13,332.0,161.0,171.0,48.49,0.05,2 -5 0 0.0 20 2.8 30 20 312 216 10 50 45
1,1286.64,1286.64,1286.64,1286.64,[1286.64],16.38,-4.78,21.0,182.78,255.0,88.0,167.0,34.51,0.16,2 -5 10 -10.0 0 1.6 20 20 312 216 10 50 45
1,1026.51,1026.51,1026.51,1026.51,[1026.51],12.34,-3.13,19.63,220.34,333.0,162.0,171.0,48.65,0.05,2 -5 0 0.0 20 2.4 30 20 312 216 10 50 45
1,1224.5,1224.5,1224.5,1224.5,[1224.5],19.68,-4.17,24.84,205.05,302.0,91.0,211.0,30.13,0.13,2 -5 10 -10.0 0 1.2 20 20 312 216 10 50 45
1,1027.14,1027.14,1027.14,1027.14,[1027.14],12.34,-3.13,19.03,221.12,333.0,160.0,173.0,48.05,0.05,2 -5 0 0.0 20 2.4 20 20 312 216 10 50 45
1,1802.85,1802.85,1802.85,1802.85,[1802.85],26.2,-4.54,18.41,167.48,195.0,77.0,118.0,39.49,0.38,2 -5 10 -10.0 0 1.6 30 20 312 216 10 50 45
1,1033.7,1033.7,1033.7,1033.7,[1033.7],12.34,-3.13,18.23,221.9,332.0,160.0,172.0,48.19,0.05,2 -5 0 0.0 20 2.8 20 20 312 216 10 50 45
1,1711.29,1711.29,1711.29,1711.29,[1711.29],50.19,-4.88,17.29,143.65,182.0,71.0,111.0,39.01,0.41,2 -5 10 -10.0 0 2.0 20 20 312 216 10 50 45
1,1693.07,1693.07,1693.07,1693.07,[1693.07],46.63,-4.16,16.77,131.47,165.0,63.0,102.0,38.18,0.43,2 -5 10 -10.0 0 1.6 40 20 312 216 10 50 45
1,1012.69,1012.69,1012.69,1012.69,[1012.69],12.34,-3.04,19.15,222.8,335.0,160.0,175.0,47.76,0.05,2 -5 0 0.0 20 2.0 30 20 312 216 10 50 45
